order_id,customer_id,order_date,order_status,shipping_type,order_total
ORD0007604,CUST000026,2020-10-12,Delivered,Standard,83480.52
ORD0007605,CUST000083,2023-04-17,Delivered,Standard,59445.95
ORD0007606,CUST000173,2023-05-09,Returned,Standard,148020.62
ORD0007607,CUST000999,2020-06-25,Delivered,Standard,82732.95
ORD0007608,CUST001709,2020-10-21,Delivered,Standard,18985.78
ORD0007609,CUST000006,2021-03-01,Delivered,Two-day,57315.29
ORD0007610,CUST000525,2021-09-13,Delivered,Express,55553.16
ORD0007611,CUST002111,2022-08-30,Shipped,Standard,14965.0
ORD0007612,CUST002046,2022-12-11,Delivered,Express,90583.86
ORD0007613,CUST000761,2021-11-17,Delivered,Standard,12370.79
ORD0007614,CUST000205,2020-05-15,Cancelled,Standard,19727.5
ORD0007615,CUST000897,2023-04-24,Delivered,Standard,3233.24
ORD0007616,CUST001789,2024-03-28,Shipped,Standard,25657.08
ORD0007617,CUST002088,2022-02-08,Delivered,Express,1541.18
ORD0007618,CUST001189,2020-06-30,Delivered,Standard,76113.56
ORD0007619,CUST002036,2020-01-14,Delivered,Standard,17878.29
ORD0007620,CUST001553,2022-04-18,Delivered,Standard,50628.05
ORD0007621,CUST000877,2023-08-01,Delivered,Standard,4140.81
ORD0007622,CUST000825,2021-07-13,Delivered,Two-day,58732.31
ORD0007623,CUST002446,2022-04-28,Processing,Two-day,45876.48
ORD0007624,CUST001483,2020-12-24,Delivered,Two-day,56590.44
ORD0007625,CUST001817,2023-02-12,Delivered,Standard,58714.24
ORD0007626,CUST001102,2022-08-04,Delivered,Standard,12573.17
ORD0007627,CUST000839,2023-12-25,Delivered,Two-day,49949.9
ORD0007628,CUST000600,2023-03-09,Delivered,Two-day,104327.02
ORD0007629,CUST001962,2024-03-26,Returned,Standard,58581.91
ORD0007630,CUST000938,2020-10-07,Delivered,Express,54664.15
ORD0007631,CUST000425,2021-02-12,Delivered,Standard,139630.64
ORD0007632,CUST002435,2021-01-15,Delivered,Two-day,11701.72
ORD0007633,CUST002138,2022-02-20,Delivered,Standard,69316.93
ORD0007634,CUST002433,2021-08-15,Delivered,Express,11403.99
ORD0007635,CUST000997,2023-02-08,Delivered,Standard,40237.1
ORD0007636,CUST001268,2022-10-01,Delivered,Standard,44833.63
ORD0007637,CUST000422,2020-03-27,Delivered,Standard,45863.72
ORD0007638,CUST001206,2024-08-12,Delivered,Standard,5396.35
ORD0007639,CUST001658,2024-08-19,Delivered,Standard,100406.9
ORD0007640,CUST002101,2021-09-10,Processing,Standard,112891.9
ORD0007641,CUST001014,2023-04-13,Delivered,Standard,38872.28
ORD0007642,CUST000685,2021-09-14,Delivered,Standard,92065.58
ORD0007643,CUST002227,2022-10-08,Delivered,Standard,13843.1
ORD0007644,CUST000293,2023-02-19,Delivered,Standard,58927.73
ORD0007645,CUST002423,2024-02-24,Delivered,Standard,108074.25
ORD0007646,CUST001078,2022-08-07,Delivered,Standard,85929.82
ORD0007647,CUST000016,2021-04-04,Delivered,Two-day,79796.04
ORD0007648,CUST000176,2020-02-24,Delivered,Express,85332.29
ORD0007649,CUST001564,2024-06-08,Delivered,Express,74918.5
ORD0007650,CUST001430,2020-01-06,Delivered,Standard,5251.7
ORD0007651,CUST001491,2020-11-11,Returned,Standard,40883.54
ORD0007652,CUST001904,2021-06-21,Delivered,Two-day,59770.18
ORD0007653,CUST000129,2021-09-06,Delivered,Standard,36312.54
ORD0007654,CUST000884,2023-08-04,Delivered,Express,94261.07
ORD0007655,CUST001268,2023-07-27,Delivered,Standard,26411.8
ORD0007656,CUST000426,2022-08-25,Delivered,Standard,5577.28
ORD0007657,CUST002402,2020-09-11,Delivered,Standard,26473.0
ORD0007658,CUST000750,2023-09-01,Cancelled,Two-day,79988.54
ORD0007659,CUST000744,2023-09-25,Delivered,Standard,57130.83
ORD0007660,CUST001027,2021-08-12,Delivered,Standard,318.23
ORD0007661,CUST000479,2022-05-04,Delivered,Express,81307.53
ORD0007662,CUST000976,2021-01-02,Cancelled,Standard,29678.16
ORD0007663,CUST000044,2022-10-04,Delivered,Standard,36915.72
ORD0007664,CUST002203,2023-11-09,Delivered,Standard,20698.28
ORD0007665,CUST000947,2023-08-13,Delivered,Standard,2602.67
ORD0007666,CUST001560,2021-05-16,Delivered,Express,59452.64
ORD0007667,CUST001940,2020-02-28,Shipped,Two-day,22304.28
ORD0007668,CUST000099,2020-09-01,Delivered,Standard,48188.78
ORD0007669,CUST000171,2024-04-15,Delivered,Standard,66766.66
ORD0007670,CUST000148,2021-07-21,Delivered,Standard,49265.93
ORD0007671,CUST002171,2022-10-06,Delivered,Standard,15279.81
ORD0007672,CUST000112,2020-05-16,Delivered,Standard,29164.53
ORD0007673,CUST001023,2023-05-11,Delivered,Standard,34461.62
ORD0007674,CUST000068,2024-03-06,Delivered,Standard,137459.6
ORD0007675,CUST000828,2022-01-10,Delivered,Standard,47121.21
ORD0007676,CUST001753,2023-04-05,Delivered,Two-day,29184.69
ORD0007677,CUST001632,2022-09-11,Delivered,Express,54053.61
ORD0007678,CUST001310,2023-03-04,Delivered,Standard,113545.13
ORD0007679,CUST002278,2022-06-12,Delivered,Standard,74889.33
ORD0007680,CUST000160,2021-06-12,Delivered,Standard,51382.47
ORD0007681,CUST001785,2023-07-10,Delivered,Express,9969.79
ORD0007682,CUST001809,2023-11-05,Cancelled,Two-day,35041.84
ORD0007683,CUST002234,2022-09-01,Delivered,Express,49040.25
ORD0007684,CUST001014,2023-11-22,Delivered,Standard,24624.5
ORD0007685,CUST000877,2024-08-02,Delivered,Standard,64982.42
ORD0007686,CUST000552,2020-09-01,Delivered,Two-day,107810.72
ORD0007687,CUST001176,2022-02-03,Delivered,Express,33526.06
ORD0007688,CUST001164,2022-11-15,Cancelled,Express,6800.25
ORD0007689,CUST001391,2024-02-10,Processing,Standard,10312.34
ORD0007690,CUST001152,2023-03-24,Delivered,Standard,49833.63
ORD0007691,CUST002195,2020-02-05,Delivered,Standard,71411.65
ORD0007692,CUST001309,2021-06-15,Delivered,Two-day,14884.68
ORD0007693,CUST001493,2020-11-29,Delivered,Two-day,144884.76
ORD0007694,CUST001242,2023-04-06,Delivered,Standard,13463.75
ORD0007695,CUST000436,2020-04-29,Delivered,Standard,76311.09
ORD0007696,CUST000732,2020-10-26,Cancelled,Standard,75570.56
ORD0007697,CUST001169,2021-10-16,Delivered,Standard,6655.64
ORD0007698,CUST001865,2022-08-02,Delivered,Standard,16014.41
ORD0007699,CUST001301,2023-11-20,Delivered,Standard,67174.37
ORD0007700,CUST001778,2020-10-04,Delivered,Standard,21294.21
ORD0007701,CUST000060,2022-01-01,Delivered,Standard,39012.36
ORD0007702,CUST001634,2020-11-30,Delivered,Express,73782.86
ORD0007703,CUST002452,2020-04-18,Delivered,Standard,32793.74
ORD0007704,CUST001138,2021-07-12,Processing,Express,49737.93
ORD0007705,CUST001519,2022-01-09,Delivered,Standard,70496.14
ORD0007706,CUST000336,2022-05-09,Delivered,Express,71003.28
ORD0007707,CUST000831,2023-07-27,Cancelled,Two-day,69527.41
ORD0007708,CUST001593,2021-12-30,Delivered,Standard,84413.73
ORD0007709,CUST000285,2020-04-09,Delivered,Standard,50403.16
ORD0007710,CUST002177,2021-08-16,Delivered,Standard,12423.48
ORD0007711,CUST001916,2021-08-20,Delivered,Standard,10295.01
ORD0007712,CUST002002,2022-12-20,Delivered,Standard,71463.97
ORD0007713,CUST002363,2023-08-01,Processing,Standard,52960.17
ORD0007714,CUST000960,2020-06-06,Delivered,Express,12350.65
ORD0007715,CUST001622,2022-11-18,Shipped,Standard,68958.41
ORD0007716,CUST000071,2021-01-31,Delivered,Standard,51704.65
ORD0007717,CUST002393,2024-04-18,Shipped,Standard,51434.45
ORD0007718,CUST001122,2023-07-10,Delivered,Standard,130159.4
ORD0007719,CUST001324,2021-01-10,Delivered,Standard,23278.76
ORD0007720,CUST002224,2024-04-15,Delivered,Standard,66314.06
ORD0007721,CUST000884,2020-07-12,Cancelled,Two-day,28840.37
ORD0007722,CUST001099,2023-05-11,Processing,Standard,1389.02
ORD0007723,CUST000143,2024-03-21,Delivered,Standard,91841.11
ORD0007724,CUST001047,2020-12-08,Delivered,Standard,25273.13
ORD0007725,CUST002229,2023-01-18,Processing,Standard,51972.93
ORD0007726,CUST001069,2021-10-22,Processing,Express,14042.84
ORD0007727,CUST000092,2021-10-09,Delivered,Two-day,31562.88
ORD0007728,CUST002082,2024-08-20,Delivered,Standard,105208.5
ORD0007729,CUST000678,2023-11-03,Delivered,Express,52035.5
ORD0007730,CUST000382,2024-06-26,Delivered,Standard,7289.41
ORD0007731,CUST001704,2021-09-08,Shipped,Standard,58328.36
ORD0007732,CUST000966,2021-07-09,Delivered,Standard,79925.76
ORD0007733,CUST001180,2023-11-04,Delivered,Two-day,56728.78
ORD0007734,CUST002435,2023-11-30,Processing,Standard,75636.86
ORD0007735,CUST002248,2023-11-10,Delivered,Standard,3703.09
ORD0007736,CUST002323,2022-01-12,Processing,Standard,158262.96
ORD0007737,CUST000501,2020-07-15,Delivered,Express,59912.85
ORD0007738,CUST000459,2022-12-30,Processing,Standard,13574.16
ORD0007739,CUST000050,2023-04-02,Delivered,Standard,25505.75
ORD0007740,CUST000970,2021-12-21,Delivered,Two-day,103449.49
ORD0007741,CUST000988,2024-08-13,Delivered,Two-day,62925.49
ORD0007742,CUST000532,2020-10-21,Delivered,Express,89196.29
ORD0007743,CUST001004,2020-01-27,Delivered,Express,39456.98
ORD0007744,CUST001116,2020-10-07,Delivered,Express,81034.48
ORD0007745,CUST001480,2022-11-27,Delivered,Standard,61285.52
ORD0007746,CUST000339,2021-07-30,Delivered,Standard,38745.84
ORD0007747,CUST001659,2022-02-02,Delivered,Standard,21032.39
ORD0007748,CUST001877,2024-05-13,Cancelled,Two-day,22812.19
ORD0007749,CUST001874,2022-09-20,Delivered,Express,26717.88
ORD0007750,CUST002052,2022-04-23,Returned,Standard,79119.69
ORD0007751,CUST001705,2021-11-27,Delivered,Standard,643.45
ORD0007752,CUST000281,2020-11-29,Processing,Express,72757.26
ORD0007753,CUST001314,2020-07-28,Delivered,Standard,16656.59
ORD0007754,CUST002121,2021-03-22,Delivered,Standard,31351.16
ORD0007755,CUST001161,2020-11-12,Delivered,Standard,8059.9
ORD0007756,CUST000971,2022-10-27,Delivered,Standard,88789.91
ORD0007757,CUST000998,2021-03-28,Delivered,Two-day,4358.21
ORD0007758,CUST001417,2021-01-20,Delivered,Express,11852.42
ORD0007759,CUST000208,2024-06-16,Delivered,Two-day,25370.92
ORD0007760,CUST000260,2023-02-18,Delivered,Standard,12096.37
ORD0007761,CUST000930,2023-06-10,Delivered,Express,54941.11
ORD0007762,CUST000263,2023-11-13,Delivered,Standard,56977.8
ORD0007763,CUST000783,2022-12-12,Delivered,Standard,77671.58
ORD0007764,CUST000505,2022-12-25,Delivered,Standard,14261.03
ORD0007765,CUST001574,2023-12-30,Processing,Two-day,69372.09
ORD0007766,CUST000203,2023-02-02,Delivered,Standard,69231.78
ORD0007767,CUST001760,2023-12-09,Processing,Standard,23971.07
ORD0007768,CUST002014,2024-03-28,Delivered,Two-day,21364.15
ORD0007769,CUST002100,2024-07-01,Processing,Standard,19501.16
ORD0007770,CUST001380,2020-08-21,Delivered,Express,86959.9
ORD0007771,CUST002411,2022-05-04,Delivered,Express,59064.25
ORD0007772,CUST000045,2022-08-01,Delivered,Express,11507.09
ORD0007773,CUST001402,2020-06-05,Delivered,Standard,151749.51
ORD0007774,CUST000789,2020-08-26,Delivered,Standard,19330.01
ORD0007775,CUST001436,2024-08-03,Processing,Two-day,1897.57
ORD0007776,CUST002190,2020-09-25,Cancelled,Standard,122367.49
ORD0007777,CUST002085,2020-02-05,Delivered,Standard,36483.55
ORD0007778,CUST002093,2022-09-09,Shipped,Standard,25138.08
ORD0007779,CUST001656,2021-12-14,Shipped,Standard,121494.11
ORD0007780,CUST001070,2021-09-30,Delivered,Standard,46382.62
ORD0007781,CUST001676,2023-11-16,Processing,Express,7726.8
ORD0007782,CUST000301,2022-01-12,Delivered,Standard,38248.55
ORD0007783,CUST000288,2020-10-11,Delivered,Standard,129657.68
ORD0007784,CUST000786,2024-07-31,Delivered,Standard,24563.9
ORD0007785,CUST002317,2022-06-24,Cancelled,Express,75801.19
ORD0007786,CUST001266,2023-05-08,Delivered,Standard,91488.15
ORD0007787,CUST001806,2022-12-07,Delivered,Standard,15922.01
ORD0007788,CUST002402,2024-04-12,Delivered,Standard,47692.71
ORD0007789,CUST001820,2021-12-01,Delivered,Standard,39753.81
ORD0007790,CUST000071,2020-12-18,Delivered,Standard,27172.02
ORD0007791,CUST000835,2023-12-24,Delivered,Express,75970.33
ORD0007792,CUST002461,2021-09-15,Delivered,Standard,106527.6
ORD0007793,CUST000612,2020-02-28,Delivered,Standard,60733.47
ORD0007794,CUST001417,2024-03-04,Delivered,Standard,81418.23
ORD0007795,CUST001329,2024-07-26,Returned,Standard,34916.22
ORD0007796,CUST000191,2020-08-30,Shipped,Standard,94266.14
ORD0007797,CUST001748,2021-03-31,Delivered,Standard,2982.96
ORD0007798,CUST002126,2020-09-20,Delivered,Standard,49818.34
ORD0007799,CUST001582,2023-11-22,Shipped,Express,125695.87
ORD0007800,CUST001629,2020-10-18,Delivered,Standard,10309.35
ORD0007801,CUST000889,2023-11-10,Delivered,Standard,85782.24
ORD0007802,CUST000017,2021-04-09,Delivered,Standard,39622.39
ORD0007803,CUST000815,2021-09-21,Delivered,Express,32477.93
ORD0007804,CUST001598,2020-09-13,Delivered,Express,16285.44
ORD0007805,CUST002482,2021-03-05,Delivered,Standard,18558.56
ORD0007806,CUST001067,2020-09-23,Delivered,Standard,3174.55
ORD0007807,CUST002260,2020-06-09,Delivered,Standard,75078.68
ORD0007808,CUST002251,2022-05-20,Processing,Standard,99255.96
ORD0007809,CUST002026,2023-11-15,Delivered,Standard,30082.38
ORD0007810,CUST000109,2024-04-11,Delivered,Two-day,87052.36
ORD0007811,CUST000284,2024-05-24,Delivered,Two-day,64334.35
ORD0007812,CUST001961,2020-08-16,Delivered,Express,37688.96
ORD0007813,CUST001630,2020-06-08,Delivered,Standard,16802.81
ORD0007814,CUST000737,2020-02-08,Delivered,Standard,113809.78
ORD0007815,CUST001142,2024-05-05,Delivered,Standard,80553.86
ORD0007816,CUST000932,2022-09-18,Delivered,Standard,106114.65
ORD0007817,CUST000603,2024-03-31,Delivered,Express,71122.64
ORD0007818,CUST001364,2022-06-02,Shipped,Standard,1108.53
ORD0007819,CUST001825,2020-03-28,Shipped,Standard,54614.4
ORD0007820,CUST000491,2021-02-06,Cancelled,Express,10517.77
ORD0007821,CUST002067,2020-08-08,Shipped,Two-day,22010.91
ORD0007822,CUST001199,2020-03-08,Delivered,Express,91211.53
ORD0007823,CUST001642,2024-06-12,Shipped,Express,16175.3
ORD0007824,CUST000801,2023-09-13,Delivered,Standard,51725.71
ORD0007825,CUST000760,2022-11-17,Delivered,Standard,104628.04
ORD0007826,CUST001166,2023-04-29,Delivered,Standard,8175.01
ORD0007827,CUST001487,2020-05-01,Shipped,Standard,118430.41
ORD0007828,CUST002346,2022-08-18,Delivered,Standard,66830.36
ORD0007829,CUST001494,2020-08-31,Delivered,Standard,89331.98
ORD0007830,CUST000705,2021-06-02,Shipped,Two-day,8706.97
ORD0007831,CUST000815,2020-03-29,Delivered,Standard,37747.66
ORD0007832,CUST000803,2020-05-15,Delivered,Standard,18938.58
ORD0007833,CUST000373,2021-09-09,Delivered,Standard,71566.54
ORD0007834,CUST001492,2023-09-29,Processing,Standard,21291.59
ORD0007835,CUST001462,2020-01-22,Shipped,Standard,104500.25
ORD0007836,CUST002491,2024-03-25,Shipped,Express,12475.38
ORD0007837,CUST002190,2020-07-16,Delivered,Standard,11865.07
ORD0007838,CUST002450,2024-05-21,Delivered,Express,118501.3
ORD0007839,CUST000823,2020-09-10,Delivered,Standard,40683.8
ORD0007840,CUST000222,2023-05-17,Delivered,Standard,97208.1
ORD0007841,CUST001388,2021-02-24,Delivered,Standard,60055.44
ORD0007842,CUST000994,2023-04-18,Delivered,Standard,36308.28
ORD0007843,CUST001212,2021-02-13,Returned,Standard,96517.63
ORD0007844,CUST002161,2021-01-13,Shipped,Standard,20095.01
ORD0007845,CUST001205,2023-10-05,Delivered,Standard,28732.23
ORD0007846,CUST001926,2021-12-20,Delivered,Express,89025.5
ORD0007847,CUST000598,2020-02-29,Delivered,Standard,157985.87
ORD0007848,CUST000485,2020-07-04,Delivered,Standard,30441.0
ORD0007849,CUST001667,2020-10-25,Delivered,Standard,61426.9
ORD0007850,CUST002051,2024-03-08,Delivered,Standard,20084.02
ORD0007851,CUST001502,2021-07-22,Shipped,Standard,103278.76
ORD0007852,CUST000662,2023-04-02,Delivered,Standard,71805.01
ORD0007853,CUST002115,2021-12-13,Delivered,Standard,10581.36
ORD0007854,CUST001555,2021-12-22,Delivered,Standard,46977.46
ORD0007855,CUST002020,2020-11-24,Delivered,Standard,48087.24
ORD0007856,CUST001342,2022-10-22,Delivered,Standard,66133.32
ORD0007857,CUST002146,2024-05-18,Processing,Express,29263.89
ORD0007858,CUST001081,2024-02-01,Delivered,Standard,27854.59
ORD0007859,CUST000088,2023-06-09,Processing,Standard,76712.72
ORD0007860,CUST002419,2021-05-10,Delivered,Standard,15568.15
ORD0007861,CUST002423,2022-10-31,Delivered,Two-day,23240.72
ORD0007862,CUST000052,2023-03-13,Returned,Express,28593.86
ORD0007863,CUST001748,2020-05-19,Delivered,Express,38079.68
ORD0007864,CUST000041,2020-07-21,Delivered,Standard,11940.8
ORD0007865,CUST002139,2024-08-05,Delivered,Standard,53715.99
ORD0007866,CUST000039,2023-03-30,Delivered,Express,95580.41
ORD0007867,CUST002152,2024-04-12,Delivered,Standard,100882.76
ORD0007868,CUST002091,2020-01-29,Processing,Standard,69997.82
ORD0007869,CUST000209,2022-12-19,Processing,Standard,39664.62
ORD0007870,CUST000600,2021-03-20,Delivered,Standard,1136.92
ORD0007871,CUST000605,2024-01-05,Cancelled,Standard,48697.32
ORD0007872,CUST001710,2021-01-27,Processing,Standard,26504.53
ORD0007873,CUST002157,2021-07-31,Delivered,Express,47088.32
ORD0007874,CUST000214,2020-12-17,Delivered,Standard,10467.07
ORD0007875,CUST001628,2024-03-24,Delivered,Standard,23979.24
ORD0007876,CUST001717,2023-01-05,Delivered,Standard,136905.14
ORD0007877,CUST002457,2020-01-09,Delivered,Standard,96312.6
ORD0007878,CUST001577,2024-01-25,Delivered,Express,28765.65
ORD0007879,CUST002125,2020-07-21,Shipped,Express,160169.53
ORD0007880,CUST002143,2021-03-14,Delivered,Standard,48864.35
ORD0007881,CUST000269,2022-10-29,Processing,Standard,17785.82
ORD0007882,CUST002409,2023-12-20,Delivered,Express,121236.0
ORD0007883,CUST000683,2022-08-30,Delivered,Standard,44725.73
ORD0007884,CUST000162,2022-01-20,Delivered,Standard,84758.78
ORD0007885,CUST000465,2023-11-30,Shipped,Standard,96331.46
ORD0007886,CUST000823,2023-04-22,Delivered,Express,99198.19
ORD0007887,CUST002005,2021-01-14,Delivered,Two-day,82621.52
ORD0007888,CUST002100,2022-06-19,Delivered,Standard,62065.92
ORD0007889,CUST000488,2023-10-11,Delivered,Standard,49192.78
ORD0007890,CUST002140,2020-08-07,Delivered,Standard,3032.04
ORD0007891,CUST000651,2021-01-05,Delivered,Standard,83410.97
ORD0007892,CUST002405,2021-12-27,Processing,Standard,44555.3
ORD0007893,CUST001756,2022-02-16,Delivered,Standard,30201.93
ORD0007894,CUST001635,2022-05-18,Delivered,Express,76932.36
ORD0007895,CUST001772,2021-03-14,Processing,Standard,34115.07
ORD0007896,CUST000719,2022-11-19,Delivered,Two-day,84918.17
ORD0007897,CUST001168,2021-04-11,Processing,Standard,36749.45
ORD0007898,CUST000199,2022-04-14,Delivered,Standard,98457.59
ORD0007899,CUST001347,2020-08-19,Processing,Express,14455.64
ORD0007900,CUST001823,2024-04-08,Delivered,Standard,23114.2
ORD0007901,CUST001356,2021-10-05,Delivered,Standard,7980.93
ORD0007902,CUST002265,2020-09-10,Delivered,Standard,52411.19
ORD0007903,CUST001725,2022-08-12,Delivered,Two-day,42240.51
ORD0007904,CUST000803,2020-08-13,Delivered,Standard,4747.82
ORD0007905,CUST000701,2022-11-30,Processing,Standard,83454.27
ORD0007906,CUST000503,2020-10-05,Delivered,Express,37528.03
ORD0007907,CUST000469,2022-10-12,Shipped,Standard,19863.44
ORD0007908,CUST002010,2024-04-10,Delivered,Standard,116942.51
ORD0007909,CUST001975,2022-01-09,Delivered,Standard,21403.45
ORD0007910,CUST001730,2023-12-14,Delivered,Standard,78362.01
ORD0007911,CUST002414,2021-08-13,Delivered,Standard,38964.73
ORD0007912,CUST001937,2023-02-15,Delivered,Standard,75995.29
ORD0007913,CUST000624,2024-01-18,Processing,Standard,68959.8
ORD0007914,CUST000967,2020-03-24,Delivered,Standard,75582.48
ORD0007915,CUST000663,2020-06-17,Delivered,Standard,28378.67
ORD0007916,CUST000751,2021-11-02,Delivered,Standard,130675.13
ORD0007917,CUST001873,2022-10-08,Delivered,Two-day,129153.73
ORD0007918,CUST001419,2020-08-24,Processing,Standard,49709.35
ORD0007919,CUST001099,2022-02-27,Delivered,Standard,66113.37
ORD0007920,CUST000383,2021-08-03,Delivered,Express,24694.64
ORD0007921,CUST001394,2022-07-24,Delivered,Express,102957.01
