payment_id,order_id,payment_method,payment_status,paid_amount,transaction_fee,payment_date
PAY00007441,ORD0007441,Debit Card,Success,1745.04,29.91,2023-01-30
PAY00007442,ORD0007442,Wallet,Success,17234.19,32.46,2022-07-01
PAY00007443,ORD0007443,Credit Card,Success,15036.31,27.64,2022-07-28
PAY00007444,ORD0007444,Debit Card,Failed,46339.63,18.09,2021-09-14
PAY00007445,ORD0007445,Credit Card,Success,155446.29,14.8,2023-03-07
PAY00007446,ORD0007446,Credit Card,Success,53177.35,35.12,2020-09-29
PAY00007447,ORD0007447,Debit Card,Success,49643.07,46.07,2024-06-07
PAY00007448,ORD0007448,UPI,Success,24548.1,0.0,2021-09-21
PAY00007449,ORD0007449,Credit Card,Success,115031.41,31.91,2020-12-18
PAY00007450,ORD0007450,Debit Card,Success,86185.72,15.32,2024-06-08
PAY00007451,ORD0007451,UPI,Success,91016.07,0.0,2021-06-17
PAY00007452,ORD0007452,Credit Card,Success,51166.19,24.28,2021-04-10
PAY00007453,ORD0007453,Debit Card,Failed,55965.66,8.99,2022-09-22
PAY00007454,ORD0007454,Wallet,Refunded,20362.24,35.19,2022-02-04
PAY00007455,ORD0007455,Wallet,Success,1582.6,46.56,2021-08-17
PAY00007456,ORD0007456,UPI,Success,51091.19,0.0,2024-04-26
PAY00007457,ORD0007457,Credit Card,Success,13822.94,30.02,2020-04-08
PAY00007458,ORD0007458,Credit Card,Success,19149.65,36.25,2020-10-31
PAY00007459,ORD0007459,Credit Card,Refunded,40035.02,10.49,2021-12-26
PAY00007460,ORD0007460,Cash on Delivery,Success,2731.39,22.07,2021-08-07
PAY00007461,ORD0007461,UPI,Refunded,42758.63,0.0,2022-07-24
PAY00007462,ORD0007462,Credit Card,Success,51049.45,46.81,2020-12-09
PAY00007463,ORD0007463,Debit Card,Success,56433.07,17.45,2023-06-20
PAY00007464,ORD0007464,Credit Card,Success,38546.92,7.1,2020-11-25
PAY00007465,ORD0007465,Wallet,Success,136917.51,35.92,2023-12-31
PAY00007466,ORD0007466,UPI,Success,40653.23,0.0,2023-01-04
PAY00007467,ORD0007467,UPI,Success,44661.07,0.0,2021-08-10
PAY00007468,ORD0007468,Credit Card,Success,25163.27,15.28,2021-01-12
PAY00007469,ORD0007469,Debit Card,Success,120269.39,8.37,2020-12-25
PAY00007470,ORD0007470,UPI,Refunded,110924.8,0.0,2023-12-22
PAY00007471,ORD0007471,Debit Card,Success,66597.93,47.44,2023-11-21
PAY00007472,ORD0007472,UPI,Success,42670.56,0.0,2023-09-29
PAY00007473,ORD0007473,Credit Card,Success,60820.44,26.16,2024-06-15
PAY00007474,ORD0007474,Debit Card,Success,85777.05,15.67,2020-11-13
PAY00007475,ORD0007475,Credit Card,Success,78454.55,9.57,2020-11-27
PAY00007476,ORD0007476,UPI,Success,46936.81,0.0,2021-05-03
PAY00007477,ORD0007477,Credit Card,Success,9511.3,19.75,2020-08-29
PAY00007478,ORD0007478,Debit Card,Success,52880.64,10.94,2020-03-27
PAY00007479,ORD0007479,UPI,Success,22661.96,0.0,2021-10-14
PAY00007480,ORD0007480,UPI,Success,19354.21,0.0,2023-03-25
PAY00007481,ORD0007481,Debit Card,Success,98043.95,25.78,2020-09-18
PAY00007482,ORD0007482,Credit Card,Success,93614.12,20.67,2022-06-25
PAY00007483,ORD0007483,Debit Card,Failed,16521.37,17.3,2021-06-19
PAY00007484,ORD0007484,Credit Card,Success,54952.22,27.05,2022-01-27
PAY00007485,ORD0007485,Debit Card,Success,17879.91,31.34,2021-01-14
PAY00007486,ORD0007486,Credit Card,Success,84109.14,8.56,2021-02-24
PAY00007487,ORD0007487,Wallet,Success,123608.41,27.79,2023-03-01
PAY00007488,ORD0007488,Debit Card,Success,48982.68,9.04,2023-12-23
PAY00007489,ORD0007489,UPI,Success,97819.57,0.0,2020-03-14
PAY00007490,ORD0007490,Debit Card,Success,57772.52,27.32,2023-09-25
PAY00007491,ORD0007491,Credit Card,Success,67721.06,25.55,2021-10-15
PAY00007492,ORD0007492,Debit Card,Success,40103.19,7.83,2021-12-05
PAY00007493,ORD0007493,Wallet,Success,30156.54,18.74,2020-11-02
PAY00007494,ORD0007494,Credit Card,Success,24139.37,21.4,2022-02-03
PAY00007495,ORD0007495,Debit Card,Success,69623.73,26.31,2022-07-10
PAY00007496,ORD0007496,Credit Card,Success,133805.8,39.29,2023-01-14
PAY00007497,ORD0007497,Debit Card,Success,79238.49,6.99,2020-12-01
PAY00007498,ORD0007498,Debit Card,Success,47526.47,29.18,2023-01-01
PAY00007499,ORD0007499,UPI,Failed,59363.48,0.0,2021-09-12
PAY00007500,ORD0007500,Credit Card,Success,72105.51,20.03,2020-09-06
PAY00007501,ORD0007501,Debit Card,Success,51632.11,21.41,2020-02-23
PAY00007502,ORD0007502,UPI,Success,50111.69,0.0,2022-04-10
PAY00007503,ORD0007503,UPI,Failed,126452.02,0.0,2022-10-23
PAY00007504,ORD0007504,Debit Card,Success,64831.57,7.56,2024-04-24
PAY00007505,ORD0007505,Debit Card,Success,29514.99,27.52,2020-10-28
PAY00007506,ORD0007506,Wallet,Success,97081.39,21.74,2022-07-31
PAY00007507,ORD0007507,Debit Card,Success,63690.28,36.72,2021-10-19
PAY00007508,ORD0007508,Wallet,Success,117723.81,7.49,2020-11-15
PAY00007509,ORD0007509,Netbanking,Failed,87013.44,20.96,2020-01-11
PAY00007510,ORD0007510,Credit Card,Success,84385.84,5.05,2024-02-25
PAY00007511,ORD0007511,Wallet,Success,57069.22,28.15,2023-01-26
PAY00007512,ORD0007512,Credit Card,Failed,46808.37,8.79,2022-11-09
PAY00007513,ORD0007513,Credit Card,Success,36551.71,42.78,2021-11-12
PAY00007514,ORD0007514,Debit Card,Success,6422.47,43.91,2023-08-21
PAY00007515,ORD0007515,Debit Card,Success,119553.62,38.78,2023-12-15
PAY00007516,ORD0007516,Credit Card,Success,68973.42,8.93,2021-08-30
PAY00007517,ORD0007517,Netbanking,Success,16871.86,17.01,2022-08-30
PAY00007518,ORD0007518,Credit Card,Success,44918.68,5.38,2021-08-17
PAY00007519,ORD0007519,UPI,Success,59008.52,0.0,2024-03-27
PAY00007520,ORD0007520,Credit Card,Success,11215.44,43.68,2023-03-23
PAY00007521,ORD0007521,Credit Card,Success,84858.75,29.98,2023-09-27
PAY00007522,ORD0007522,Wallet,Failed,23093.62,45.37,2020-10-28
PAY00007523,ORD0007523,Wallet,Success,8360.35,7.28,2024-06-27
PAY00007524,ORD0007524,Wallet,Success,263.69,29.6,2023-03-05
PAY00007525,ORD0007525,Wallet,Success,15047.93,39.67,2024-02-04
PAY00007526,ORD0007526,Debit Card,Success,21175.98,42.74,2022-06-25
PAY00007527,ORD0007527,Credit Card,Refunded,36630.84,8.69,2021-11-24
PAY00007528,ORD0007528,Wallet,Success,70836.93,22.04,2023-11-16
PAY00007529,ORD0007529,Credit Card,Success,1754.33,7.89,2020-08-18
PAY00007530,ORD0007530,UPI,Success,32766.39,0.0,2024-02-11
PAY00007531,ORD0007531,Credit Card,Success,40959.17,19.8,2022-09-11
PAY00007532,ORD0007532,Credit Card,Success,93931.32,47.02,2020-03-25
PAY00007533,ORD0007533,Debit Card,Success,115329.37,18.49,2020-10-16
PAY00007534,ORD0007534,Debit Card,Success,131170.0,28.35,2023-10-21
PAY00007535,ORD0007535,Wallet,Success,118922.62,12.0,2023-02-04
PAY00007536,ORD0007536,Cash on Delivery,Success,18147.89,21.3,2020-08-29
PAY00007537,ORD0007537,UPI,Success,56250.31,0.0,2021-09-26
PAY00007538,ORD0007538,Cash on Delivery,Success,89832.94,41.25,2020-02-23
PAY00007539,ORD0007539,Credit Card,Failed,12549.26,10.68,2022-04-03
PAY00007540,ORD0007540,Debit Card,Success,58974.14,39.16,2023-06-20
PAY00007541,ORD0007541,UPI,Success,87398.84,0.0,2021-03-31
PAY00007542,ORD0007542,Credit Card,Success,102036.87,18.1,2022-07-05
PAY00007543,ORD0007543,Debit Card,Success,122743.76,44.18,2022-01-01
PAY00007544,ORD0007544,Wallet,Success,49881.5,22.2,2020-07-11
PAY00007545,ORD0007545,UPI,Success,26967.28,0.0,2021-10-30
PAY00007546,ORD0007546,UPI,Success,102392.73,0.0,2020-04-24
PAY00007547,ORD0007547,Wallet,Success,75363.79,20.74,2023-06-02
PAY00007548,ORD0007548,Wallet,Success,99011.67,38.29,2023-08-07
PAY00007549,ORD0007549,Debit Card,Success,3849.62,11.08,2021-02-07
PAY00007550,ORD0007550,Credit Card,Success,56332.78,8.4,2023-04-13
PAY00007551,ORD0007551,Debit Card,Success,100316.85,28.99,2022-12-14
PAY00007552,ORD0007552,Credit Card,Success,10058.17,33.25,2021-04-03
PAY00007553,ORD0007553,Debit Card,Refunded,47812.85,6.12,2024-05-21
PAY00007554,ORD0007554,Debit Card,Failed,30246.99,27.79,2024-04-22
PAY00007555,ORD0007555,Credit Card,Success,21872.08,36.17,2021-07-24
PAY00007556,ORD0007556,Wallet,Success,31148.59,32.87,2021-02-04
PAY00007557,ORD0007557,Credit Card,Success,52458.18,10.26,2020-02-17
PAY00007558,ORD0007558,Wallet,Success,84827.31,44.11,2020-06-20
PAY00007559,ORD0007559,Credit Card,Success,14822.87,9.21,2023-01-10
PAY00007560,ORD0007560,UPI,Success,19648.1,0.0,2022-07-02
PAY00007561,ORD0007561,Credit Card,Success,35830.1,16.23,2023-10-19
PAY00007562,ORD0007562,Debit Card,Success,72092.99,33.03,2023-10-10
PAY00007563,ORD0007563,Netbanking,Success,6958.99,21.36,2020-06-28
PAY00007564,ORD0007564,UPI,Success,13441.36,0.0,2022-11-17
PAY00007565,ORD0007565,Credit Card,Success,8313.18,37.81,2022-03-20
PAY00007566,ORD0007566,UPI,Failed,30525.7,0.0,2021-02-03
PAY00007567,ORD0007567,Credit Card,Success,34967.79,36.08,2022-10-04
PAY00007568,ORD0007568,Credit Card,Success,5220.1,43.8,2021-10-15
PAY00007569,ORD0007569,Debit Card,Success,43298.64,13.85,2023-05-21
PAY00007570,ORD0007570,Wallet,Success,80171.37,25.79,2023-05-25
PAY00007571,ORD0007571,Wallet,Success,104415.67,33.73,2022-11-17
PAY00007572,ORD0007572,UPI,Success,52884.74,0.0,2020-04-24
PAY00007573,ORD0007573,Credit Card,Success,7692.02,23.47,2023-10-01
PAY00007574,ORD0007574,Wallet,Success,177110.56,16.68,2022-01-09
PAY00007575,ORD0007575,UPI,Success,14055.23,0.0,2022-03-25
PAY00007576,ORD0007576,Cash on Delivery,Success,120799.87,47.82,2020-11-01
PAY00007577,ORD0007577,Debit Card,Success,51581.4,8.43,2024-01-10
PAY00007578,ORD0007578,Wallet,Success,70088.62,25.3,2022-05-26
PAY00007579,ORD0007579,UPI,Success,11791.91,0.0,2022-01-28
PAY00007580,ORD0007580,Wallet,Success,49705.15,46.55,2022-03-05
PAY00007581,ORD0007581,Credit Card,Failed,85292.58,14.61,2022-02-04
PAY00007582,ORD0007582,Credit Card,Success,67472.04,39.95,2020-01-25
PAY00007583,ORD0007583,Debit Card,Success,10924.8,10.1,2021-08-08
PAY00007584,ORD0007584,Credit Card,Success,89790.83,7.67,2021-12-09
PAY00007585,ORD0007585,Debit Card,Success,90026.22,48.14,2021-12-23
PAY00007586,ORD0007586,Credit Card,Failed,100100.43,8.29,2021-09-24
PAY00007587,ORD0007587,Credit Card,Success,68723.76,12.54,2022-07-04
PAY00007588,ORD0007588,Debit Card,Success,96224.52,38.94,2023-02-26
PAY00007589,ORD0007589,Debit Card,Success,93092.17,40.65,2020-06-29
PAY00007590,ORD0007590,Credit Card,Success,52052.5,8.58,2021-03-18
PAY00007591,ORD0007591,Debit Card,Success,43880.73,13.66,2024-02-02
PAY00007592,ORD0007592,Debit Card,Success,33605.1,12.48,2022-06-28
PAY00007593,ORD0007593,UPI,Success,68698.36,0.0,2024-02-29
PAY00007594,ORD0007594,Wallet,Success,54573.15,42.59,2022-05-04
PAY00007595,ORD0007595,Debit Card,Success,106196.83,15.17,2024-07-05
PAY00007596,ORD0007596,Cash on Delivery,Success,56254.6,46.47,2022-06-27
PAY00007597,ORD0007597,Credit Card,Success,20282.4,8.31,2021-08-17
PAY00007598,ORD0007598,UPI,Success,34056.02,0.0,2020-12-01
PAY00007599,ORD0007599,Credit Card,Success,83669.72,8.17,2024-07-08
PAY00007600,ORD0007600,Credit Card,Success,58424.91,43.98,2024-01-31
PAY00007601,ORD0007601,Credit Card,Success,55660.53,48.06,2022-05-18
PAY00007602,ORD0007602,Credit Card,Success,54149.46,8.51,2024-02-01
PAY00007603,ORD0007603,UPI,Success,121804.75,0.0,2022-04-28
PAY00007604,ORD0007604,Debit Card,Success,83480.52,43.55,2020-10-13
PAY00007605,ORD0007605,Wallet,Success,59445.95,48.12,2023-04-21
PAY00007606,ORD0007606,Netbanking,Refunded,148020.62,26.05,2023-05-12
PAY00007607,ORD0007607,Credit Card,Success,82732.95,27.73,2020-06-28
PAY00007608,ORD0007608,UPI,Success,18985.78,0.0,2020-10-25
PAY00007609,ORD0007609,Debit Card,Success,57315.29,13.46,2021-03-04
PAY00007610,ORD0007610,Wallet,Success,55553.16,40.83,2021-09-13
PAY00007611,ORD0007611,Credit Card,Success,14965.0,25.55,2022-08-30
PAY00007612,ORD0007612,Credit Card,Success,90583.86,39.23,2022-12-14
PAY00007613,ORD0007613,Debit Card,Success,12370.79,27.94,2021-11-20
PAY00007614,ORD0007614,Credit Card,Failed,19727.5,47.36,2020-05-15
PAY00007615,ORD0007615,Wallet,Success,3233.24,12.67,2023-04-28
PAY00007616,ORD0007616,Debit Card,Success,25657.08,8.19,2024-04-01
PAY00007617,ORD0007617,UPI,Success,1541.18,0.0,2022-02-12
PAY00007618,ORD0007618,Credit Card,Success,76113.56,41.12,2020-07-03
PAY00007619,ORD0007619,UPI,Success,17878.29,0.0,2020-01-16
PAY00007620,ORD0007620,Debit Card,Success,50628.05,37.47,2022-04-21
PAY00007621,ORD0007621,Netbanking,Success,4140.81,35.04,2023-08-04
PAY00007622,ORD0007622,Debit Card,Success,58732.31,45.77,2021-07-14
PAY00007623,ORD0007623,Credit Card,Success,45876.48,31.59,2022-04-29
PAY00007624,ORD0007624,Credit Card,Success,56590.44,28.06,2020-12-24
PAY00007625,ORD0007625,Credit Card,Success,58714.24,9.84,2023-02-16
PAY00007626,ORD0007626,UPI,Success,12573.17,0.0,2022-08-07
PAY00007627,ORD0007627,Credit Card,Success,49949.9,5.41,2023-12-29
PAY00007628,ORD0007628,Credit Card,Success,104327.02,42.79,2023-03-09
PAY00007629,ORD0007629,Debit Card,Refunded,58581.91,21.45,2024-03-27
PAY00007630,ORD0007630,Credit Card,Success,54664.15,10.0,2020-10-07
PAY00007631,ORD0007631,UPI,Success,139630.64,0.0,2021-02-14
PAY00007632,ORD0007632,Debit Card,Success,11701.72,22.9,2021-01-17
PAY00007633,ORD0007633,Credit Card,Success,69316.93,14.34,2022-02-24
PAY00007634,ORD0007634,Debit Card,Success,11403.99,34.62,2021-08-19
PAY00007635,ORD0007635,UPI,Success,40237.1,0.0,2023-02-10
PAY00007636,ORD0007636,UPI,Success,44833.63,0.0,2022-10-03
PAY00007637,ORD0007637,Credit Card,Success,45863.72,43.47,2020-03-31
PAY00007638,ORD0007638,Debit Card,Success,5396.35,45.45,2024-08-14
PAY00007639,ORD0007639,Credit Card,Success,100406.9,36.88,2024-08-19
PAY00007640,ORD0007640,Debit Card,Success,112891.9,46.87,2021-09-14
PAY00007641,ORD0007641,Credit Card,Success,38872.28,42.57,2023-04-17
PAY00007642,ORD0007642,Credit Card,Success,92065.58,10.33,2021-09-16
PAY00007643,ORD0007643,Debit Card,Success,13843.1,35.87,2022-10-10
PAY00007644,ORD0007644,Debit Card,Success,58927.73,7.53,2023-02-20
PAY00007645,ORD0007645,Wallet,Success,108074.25,12.19,2024-02-25
PAY00007646,ORD0007646,UPI,Success,85929.82,0.0,2022-08-07
PAY00007647,ORD0007647,UPI,Success,79796.04,0.0,2021-04-07
PAY00007648,ORD0007648,Wallet,Success,85332.29,16.39,2020-02-26
PAY00007649,ORD0007649,Credit Card,Success,74918.5,18.5,2024-06-09
PAY00007650,ORD0007650,Credit Card,Success,5251.7,48.23,2020-01-09
PAY00007651,ORD0007651,Debit Card,Refunded,40883.54,19.51,2020-11-11
PAY00007652,ORD0007652,Credit Card,Success,59770.18,29.19,2021-06-23
PAY00007653,ORD0007653,Credit Card,Success,36312.54,48.04,2021-09-10
PAY00007654,ORD0007654,Credit Card,Success,94261.07,20.01,2023-08-06
PAY00007655,ORD0007655,Credit Card,Success,26411.8,9.36,2023-07-31
PAY00007656,ORD0007656,UPI,Success,5577.28,0.0,2022-08-26
PAY00007657,ORD0007657,Debit Card,Success,26473.0,11.9,2020-09-13
PAY00007658,ORD0007658,Credit Card,Failed,79988.54,36.35,2023-09-05
PAY00007659,ORD0007659,Wallet,Success,57130.83,7.32,2023-09-28
PAY00007660,ORD0007660,Netbanking,Success,318.23,14.63,2021-08-14
PAY00007661,ORD0007661,Debit Card,Success,81307.53,12.69,2022-05-06
PAY00007662,ORD0007662,UPI,Failed,29678.16,0.0,2021-01-06
PAY00007663,ORD0007663,UPI,Success,36915.72,0.0,2022-10-08
PAY00007664,ORD0007664,Debit Card,Success,20698.28,49.19,2023-11-12
PAY00007665,ORD0007665,Debit Card,Success,2602.67,17.77,2023-08-16
PAY00007666,ORD0007666,UPI,Success,59452.64,0.0,2021-05-20
PAY00007667,ORD0007667,Credit Card,Success,22304.28,12.03,2020-02-28
PAY00007668,ORD0007668,UPI,Success,48188.78,0.0,2020-09-04
PAY00007669,ORD0007669,Credit Card,Success,66766.66,48.85,2024-04-17
PAY00007670,ORD0007670,UPI,Success,49265.93,0.0,2021-07-24
PAY00007671,ORD0007671,Credit Card,Success,15279.81,45.16,2022-10-09
PAY00007672,ORD0007672,Wallet,Success,29164.53,44.17,2020-05-17
PAY00007673,ORD0007673,UPI,Success,34461.62,0.0,2023-05-15
PAY00007674,ORD0007674,Debit Card,Success,137459.6,41.33,2024-03-07
PAY00007675,ORD0007675,UPI,Success,47121.21,0.0,2022-01-12
PAY00007676,ORD0007676,UPI,Success,29184.69,0.0,2023-04-09
PAY00007677,ORD0007677,Wallet,Success,54053.61,15.75,2022-09-15
PAY00007678,ORD0007678,Debit Card,Success,113545.13,30.43,2023-03-06
PAY00007679,ORD0007679,Debit Card,Success,74889.33,8.48,2022-06-16
PAY00007680,ORD0007680,Wallet,Success,51382.47,32.29,2021-06-12
PAY00007681,ORD0007681,Debit Card,Success,9969.79,34.62,2023-07-14
PAY00007682,ORD0007682,Credit Card,Failed,35041.84,41.06,2023-11-07
PAY00007683,ORD0007683,Credit Card,Success,49040.25,27.81,2022-09-01
PAY00007684,ORD0007684,Credit Card,Success,24624.5,12.29,2023-11-25
PAY00007685,ORD0007685,UPI,Success,64982.42,0.0,2024-08-06
PAY00007686,ORD0007686,Netbanking,Success,107810.72,48.3,2020-09-02
PAY00007687,ORD0007687,Credit Card,Success,33526.06,44.06,2022-02-05
PAY00007688,ORD0007688,UPI,Failed,6800.25,0.0,2022-11-17
PAY00007689,ORD0007689,Debit Card,Success,10312.34,23.9,2024-02-14
PAY00007690,ORD0007690,Debit Card,Success,49833.63,41.15,2023-03-24
PAY00007691,ORD0007691,Debit Card,Success,71411.65,12.01,2020-02-09
PAY00007692,ORD0007692,Credit Card,Success,14884.68,49.87,2021-06-16
PAY00007693,ORD0007693,Netbanking,Success,144884.76,46.42,2020-12-03
PAY00007694,ORD0007694,UPI,Success,13463.75,0.0,2023-04-09
PAY00007695,ORD0007695,Debit Card,Success,76311.09,6.92,2020-04-30
PAY00007696,ORD0007696,Debit Card,Failed,75570.56,23.91,2020-10-30
PAY00007697,ORD0007697,Credit Card,Success,6655.64,34.13,2021-10-17
PAY00007698,ORD0007698,UPI,Success,16014.41,0.0,2022-08-05
PAY00007699,ORD0007699,UPI,Success,67174.37,0.0,2023-11-21
PAY00007700,ORD0007700,Netbanking,Success,21294.21,36.8,2020-10-08
PAY00007701,ORD0007701,Debit Card,Success,39012.36,24.52,2022-01-03
PAY00007702,ORD0007702,Credit Card,Success,73782.86,41.88,2020-12-01
PAY00007703,ORD0007703,UPI,Success,32793.74,0.0,2020-04-18
PAY00007704,ORD0007704,Credit Card,Success,49737.93,24.35,2021-07-14
PAY00007705,ORD0007705,Debit Card,Success,70496.14,42.68,2022-01-10
PAY00007706,ORD0007706,Debit Card,Success,71003.28,24.43,2022-05-11
PAY00007707,ORD0007707,Wallet,Failed,69527.41,9.53,2023-07-30
PAY00007708,ORD0007708,Debit Card,Success,84413.73,30.03,2022-01-01
PAY00007709,ORD0007709,UPI,Success,50403.16,0.0,2020-04-09
PAY00007710,ORD0007710,Credit Card,Success,12423.48,18.93,2021-08-20
PAY00007711,ORD0007711,Cash on Delivery,Success,10295.01,43.76,2021-08-21
PAY00007712,ORD0007712,Debit Card,Success,71463.97,24.85,2022-12-22
PAY00007713,ORD0007713,Wallet,Success,52960.17,13.89,2023-08-01
PAY00007714,ORD0007714,UPI,Success,12350.65,0.0,2020-06-07
PAY00007715,ORD0007715,Credit Card,Success,68958.41,46.83,2022-11-19
PAY00007716,ORD0007716,Wallet,Success,51704.65,36.89,2021-02-02
PAY00007717,ORD0007717,Credit Card,Success,51434.45,10.31,2024-04-19
PAY00007718,ORD0007718,Netbanking,Success,130159.4,8.21,2023-07-13
PAY00007719,ORD0007719,Credit Card,Success,23278.76,29.37,2021-01-14
PAY00007720,ORD0007720,UPI,Success,66314.06,0.0,2024-04-16
PAY00007721,ORD0007721,Debit Card,Failed,28840.37,32.57,2020-07-15
PAY00007722,ORD0007722,Debit Card,Success,1389.02,33.69,2023-05-13
PAY00007723,ORD0007723,Debit Card,Success,91841.11,20.04,2024-03-23
PAY00007724,ORD0007724,UPI,Success,25273.13,0.0,2020-12-09
PAY00007725,ORD0007725,Cash on Delivery,Success,51972.93,44.74,2023-01-20
PAY00007726,ORD0007726,Credit Card,Success,14042.84,40.86,2021-10-25
PAY00007727,ORD0007727,Debit Card,Success,31562.88,35.63,2021-10-12
PAY00007728,ORD0007728,Wallet,Success,105208.5,43.62,2024-08-20
PAY00007729,ORD0007729,UPI,Success,52035.5,0.0,2023-11-06
PAY00007730,ORD0007730,Debit Card,Success,7289.41,37.28,2024-06-28
PAY00007731,ORD0007731,Debit Card,Success,58328.36,25.1,2021-09-08
PAY00007732,ORD0007732,Debit Card,Success,79925.76,23.2,2021-07-12
PAY00007733,ORD0007733,Debit Card,Success,56728.78,16.13,2023-11-04
PAY00007734,ORD0007734,UPI,Success,75636.86,0.0,2023-12-04
PAY00007735,ORD0007735,Wallet,Success,3703.09,32.0,2023-11-12
PAY00007736,ORD0007736,UPI,Success,158262.96,0.0,2022-01-13
PAY00007737,ORD0007737,Credit Card,Success,59912.85,7.43,2020-07-19
PAY00007738,ORD0007738,Debit Card,Success,13574.16,43.76,2022-12-31
PAY00007739,ORD0007739,Debit Card,Success,25505.75,14.1,2023-04-05
PAY00007740,ORD0007740,Netbanking,Success,103449.49,35.02,2021-12-24
PAY00007741,ORD0007741,Debit Card,Success,62925.49,12.56,2024-08-15
PAY00007742,ORD0007742,UPI,Success,89196.29,0.0,2020-10-25
PAY00007743,ORD0007743,UPI,Success,39456.98,0.0,2020-01-28
PAY00007744,ORD0007744,Cash on Delivery,Success,81034.48,20.84,2020-10-11
PAY00007745,ORD0007745,Wallet,Success,61285.52,8.5,2022-12-01
PAY00007746,ORD0007746,UPI,Success,38745.84,0.0,2021-08-02
PAY00007747,ORD0007747,Debit Card,Success,21032.39,31.49,2022-02-04
PAY00007748,ORD0007748,Wallet,Failed,22812.19,26.28,2024-05-15
PAY00007749,ORD0007749,Debit Card,Success,26717.88,37.68,2022-09-24
PAY00007750,ORD0007750,Debit Card,Refunded,79119.69,31.52,2022-04-25
PAY00007751,ORD0007751,Debit Card,Success,643.45,41.61,2021-12-01
PAY00007752,ORD0007752,UPI,Success,72757.26,0.0,2020-12-02
PAY00007753,ORD0007753,Credit Card,Success,16656.59,10.24,2020-07-29
PAY00007754,ORD0007754,Debit Card,Success,31351.16,36.68,2021-03-24
