loyalty_txn_id,customer_id,points,txn_date,reason
LT0004011,CUST001393,84,2023-02-27,Promo Bonus
LT0004012,CUST001698,456,2023-06-29,Order Earn
LT0004013,CUST001722,-9,2020-11-08,Order Redeem
LT0004014,CUST000547,164,2022-07-31,Order Redeem
LT0004015,CUST000902,388,2023-08-31,Manual Adjust
LT0004016,CUST000488,396,2022-07-11,Order Earn
LT0004017,CUST000621,409,2020-12-16,Order Redeem
LT0004018,CUST001932,497,2023-10-23,Order Earn
LT0004019,CUST000148,188,2023-12-21,Manual Adjust
LT0004020,CUST001296,412,2024-08-14,Promo Bonus
LT0004021,CUST002221,-99,2023-07-09,Manual Adjust
LT0004022,CUST000228,79,2023-10-06,Promo Bonus
LT0004023,CUST001909,104,2022-07-03,Promo Bonus
LT0004024,CUST001063,161,2020-05-24,Manual Adjust
LT0004025,CUST001724,332,2022-10-13,Promo Bonus
LT0004026,CUST001286,295,2021-02-18,Order Earn
LT0004027,CUST002231,409,2023-01-12,Order Earn
LT0004028,CUST001854,4,2024-03-13,Order Redeem
LT0004029,CUST001896,104,2022-11-19,Order Earn
LT0004030,CUST001445,338,2023-04-09,Order Earn
LT0004031,CUST001313,324,2022-10-08,Order Earn
LT0004032,CUST002285,-27,2023-04-04,Promo Bonus
LT0004033,CUST001514,284,2022-11-10,Manual Adjust
LT0004034,CUST000687,347,2022-04-09,Order Redeem
LT0004035,CUST002071,148,2021-06-23,Manual Adjust
LT0004036,CUST001684,285,2021-02-24,Order Earn
LT0004037,CUST000638,286,2020-02-04,Manual Adjust
LT0004038,CUST001633,469,2020-06-11,Order Redeem
LT0004039,CUST000975,367,2023-04-30,Manual Adjust
LT0004040,CUST000446,145,2021-01-04,Order Earn
LT0004041,CUST002469,251,2020-02-27,Promo Bonus
LT0004042,CUST000362,257,2023-01-25,Order Earn
LT0004043,CUST000634,400,2023-03-07,Manual Adjust
LT0004044,CUST000403,219,2022-11-12,Order Redeem
LT0004045,CUST000109,64,2023-08-21,Manual Adjust
LT0004046,CUST000029,477,2022-04-02,Manual Adjust
LT0004047,CUST002442,42,2020-03-16,Order Earn
LT0004048,CUST000193,-8,2022-07-20,Order Redeem
LT0004049,CUST000899,98,2022-09-12,Order Redeem
LT0004050,CUST002415,447,2023-02-10,Order Redeem
LT0004051,CUST001588,-53,2023-02-07,Order Redeem
LT0004052,CUST000918,119,2021-07-16,Manual Adjust
LT0004053,CUST001245,244,2023-05-29,Manual Adjust
LT0004054,CUST000190,83,2021-05-11,Promo Bonus
LT0004055,CUST000182,333,2022-05-11,Manual Adjust
LT0004056,CUST001344,461,2022-07-31,Manual Adjust
LT0004057,CUST002125,334,2024-05-22,Order Redeem
LT0004058,CUST000783,233,2021-11-23,Promo Bonus
LT0004059,CUST001828,342,2020-01-28,Manual Adjust
LT0004060,CUST001812,92,2021-04-28,Order Earn
LT0004061,CUST000700,-82,2024-07-07,Order Redeem
LT0004062,CUST000411,-68,2021-10-23,Promo Bonus
LT0004063,CUST001394,333,2023-07-18,Order Earn
LT0004064,CUST001304,268,2022-06-20,Order Earn
LT0004065,CUST001465,22,2020-09-17,Order Earn
LT0004066,CUST002150,342,2022-09-06,Order Redeem
LT0004067,CUST002116,-99,2021-07-14,Promo Bonus
LT0004068,CUST001079,97,2020-04-01,Promo Bonus
LT0004069,CUST001506,449,2022-11-08,Order Redeem
LT0004070,CUST000429,56,2020-06-05,Promo Bonus
LT0004071,CUST000262,73,2021-09-23,Manual Adjust
LT0004072,CUST000211,471,2023-08-27,Order Earn
LT0004073,CUST000625,418,2021-04-09,Promo Bonus
LT0004074,CUST000202,282,2021-02-10,Manual Adjust
LT0004075,CUST002195,71,2022-06-28,Order Earn
LT0004076,CUST001329,220,2023-07-09,Manual Adjust
LT0004077,CUST002187,338,2023-05-17,Order Earn
LT0004078,CUST000154,300,2023-04-08,Manual Adjust
LT0004079,CUST001845,323,2023-06-19,Manual Adjust
LT0004080,CUST002203,371,2020-04-19,Order Redeem
LT0004081,CUST000951,214,2023-08-01,Promo Bonus
LT0004082,CUST001094,17,2022-01-01,Manual Adjust
LT0004083,CUST002099,291,2021-08-20,Promo Bonus
LT0004084,CUST001688,236,2022-08-26,Promo Bonus
LT0004085,CUST000102,80,2024-04-08,Order Redeem
LT0004086,CUST001734,193,2024-01-26,Manual Adjust
LT0004087,CUST001222,198,2024-07-25,Order Earn
LT0004088,CUST000272,-69,2022-06-03,Order Redeem
LT0004089,CUST000552,117,2023-06-09,Promo Bonus
LT0004090,CUST001966,78,2021-03-23,Manual Adjust
LT0004091,CUST002073,57,2023-09-17,Order Redeem
LT0004092,CUST000488,-50,2021-12-28,Manual Adjust
LT0004093,CUST001500,75,2022-07-16,Order Redeem
LT0004094,CUST002464,176,2023-12-11,Order Redeem
LT0004095,CUST001799,437,2021-04-23,Order Earn
LT0004096,CUST002086,168,2022-03-16,Order Redeem
LT0004097,CUST000155,350,2020-10-06,Order Earn
LT0004098,CUST001358,369,2023-02-19,Promo Bonus
LT0004099,CUST001247,368,2023-08-08,Order Redeem
LT0004100,CUST000929,-51,2021-04-09,Order Redeem
LT0004101,CUST001230,19,2020-07-04,Manual Adjust
LT0004102,CUST001528,257,2020-05-21,Promo Bonus
LT0004103,CUST001042,47,2023-01-05,Order Redeem
LT0004104,CUST002389,-24,2022-06-05,Manual Adjust
LT0004105,CUST000099,92,2022-08-13,Order Redeem
LT0004106,CUST001229,-19,2021-08-20,Manual Adjust
LT0004107,CUST001929,306,2023-12-23,Promo Bonus
LT0004108,CUST001593,180,2020-12-27,Order Earn
LT0004109,CUST001415,197,2024-03-01,Promo Bonus
LT0004110,CUST002232,113,2021-08-03,Order Earn
LT0004111,CUST001995,-65,2021-07-02,Order Earn
LT0004112,CUST001740,320,2020-05-10,Manual Adjust
LT0004113,CUST000013,-85,2021-11-20,Order Earn
LT0004114,CUST000662,271,2020-12-05,Order Earn
LT0004115,CUST002104,123,2023-09-22,Order Earn
LT0004116,CUST001657,109,2023-03-02,Order Earn
LT0004117,CUST001175,277,2020-07-21,Order Redeem
LT0004118,CUST001229,397,2021-07-14,Manual Adjust
LT0004119,CUST001584,153,2023-12-02,Order Earn
LT0004120,CUST002420,19,2021-06-06,Order Redeem
LT0004121,CUST001995,384,2024-07-18,Manual Adjust
LT0004122,CUST001179,121,2020-02-22,Order Redeem
LT0004123,CUST002423,112,2024-07-17,Order Redeem
LT0004124,CUST002196,472,2022-04-09,Promo Bonus
LT0004125,CUST000989,148,2021-02-16,Order Earn
LT0004126,CUST000621,107,2022-05-19,Promo Bonus
LT0004127,CUST000122,62,2023-03-23,Manual Adjust
LT0004128,CUST000767,187,2020-08-26,Order Redeem
LT0004129,CUST001703,212,2022-02-11,Manual Adjust
LT0004130,CUST001883,485,2020-09-09,Manual Adjust
LT0004131,CUST001702,51,2022-04-27,Manual Adjust
LT0004132,CUST000320,445,2020-01-04,Order Redeem
LT0004133,CUST001284,312,2024-03-09,Manual Adjust
LT0004134,CUST000986,121,2021-07-23,Order Redeem
LT0004135,CUST000132,217,2020-10-02,Order Redeem
LT0004136,CUST000548,260,2023-10-24,Order Redeem
LT0004137,CUST001101,314,2023-06-10,Order Earn
LT0004138,CUST000297,345,2021-03-03,Manual Adjust
LT0004139,CUST001735,235,2023-02-08,Order Redeem
LT0004140,CUST001725,249,2022-09-26,Promo Bonus
LT0004141,CUST000067,193,2020-07-11,Manual Adjust
LT0004142,CUST001853,-58,2023-06-12,Order Earn
LT0004143,CUST001342,33,2020-11-02,Promo Bonus
LT0004144,CUST001131,-83,2024-07-25,Manual Adjust
LT0004145,CUST000493,200,2021-07-15,Promo Bonus
LT0004146,CUST000111,418,2023-06-17,Order Redeem
LT0004147,CUST000866,-22,2021-05-17,Promo Bonus
LT0004148,CUST000257,-72,2022-07-26,Promo Bonus
LT0004149,CUST001620,257,2022-01-08,Manual Adjust
LT0004150,CUST001259,427,2020-10-13,Manual Adjust
LT0004151,CUST000216,343,2020-08-13,Manual Adjust
LT0004152,CUST001009,-38,2022-09-29,Order Redeem
LT0004153,CUST001555,205,2021-03-22,Order Earn
LT0004154,CUST002325,-96,2023-04-12,Promo Bonus
LT0004155,CUST001563,127,2023-06-08,Promo Bonus
LT0004156,CUST001459,454,2023-04-08,Order Redeem
LT0004157,CUST000749,-33,2022-09-22,Manual Adjust
LT0004158,CUST001539,159,2021-06-22,Order Earn
LT0004159,CUST001224,284,2023-05-29,Order Earn
LT0004160,CUST000108,124,2021-03-19,Promo Bonus
LT0004161,CUST000011,-41,2021-01-01,Promo Bonus
LT0004162,CUST001407,463,2020-05-10,Order Redeem
LT0004163,CUST001111,-21,2024-05-15,Promo Bonus
LT0004164,CUST001048,50,2023-01-30,Manual Adjust
LT0004165,CUST001971,-36,2020-10-15,Order Redeem
LT0004166,CUST002185,212,2023-01-02,Order Redeem
LT0004167,CUST002346,392,2020-01-02,Promo Bonus
LT0004168,CUST001921,135,2024-03-26,Order Redeem
LT0004169,CUST000957,102,2020-05-15,Promo Bonus
LT0004170,CUST001480,29,2021-07-19,Manual Adjust
LT0004171,CUST000343,149,2022-02-04,Manual Adjust
LT0004172,CUST001198,251,2023-04-03,Order Redeem
LT0004173,CUST000610,443,2022-01-02,Order Earn
LT0004174,CUST000469,171,2021-06-17,Manual Adjust
LT0004175,CUST002155,-10,2022-11-24,Manual Adjust
LT0004176,CUST002416,192,2024-08-14,Promo Bonus
LT0004177,CUST000876,441,2020-05-10,Order Redeem
LT0004178,CUST000034,486,2021-08-15,Order Earn
LT0004179,CUST002389,252,2021-10-21,Promo Bonus
LT0004180,CUST000999,142,2022-06-21,Manual Adjust
LT0004181,CUST001784,184,2022-05-20,Order Earn
LT0004182,CUST002105,119,2021-02-01,Order Earn
LT0004183,CUST002165,73,2024-07-05,Promo Bonus
LT0004184,CUST002057,301,2020-04-15,Order Earn
LT0004185,CUST000410,38,2024-01-20,Manual Adjust
LT0004186,CUST000997,263,2020-06-24,Promo Bonus
LT0004187,CUST000845,446,2023-04-07,Order Earn
LT0004188,CUST001330,-1,2020-07-07,Order Earn
LT0004189,CUST001025,-43,2021-04-13,Manual Adjust
LT0004190,CUST001972,372,2022-12-31,Manual Adjust
LT0004191,CUST000700,434,2023-07-16,Order Earn
LT0004192,CUST000061,233,2022-09-22,Order Earn
LT0004193,CUST002248,340,2022-07-23,Order Earn
LT0004194,CUST000186,85,2023-06-13,Manual Adjust
LT0004195,CUST002149,315,2021-10-17,Manual Adjust
LT0004196,CUST001234,106,2020-09-20,Promo Bonus
LT0004197,CUST001861,-57,2020-04-18,Manual Adjust
LT0004198,CUST002245,316,2023-08-27,Order Earn
LT0004199,CUST000585,41,2022-05-26,Order Redeem
LT0004200,CUST001002,408,2024-07-14,Order Earn
LT0004201,CUST001525,-99,2021-06-23,Order Redeem
LT0004202,CUST000804,105,2020-01-26,Manual Adjust
LT0004203,CUST000137,464,2020-04-18,Order Redeem
LT0004204,CUST000800,438,2020-04-21,Order Redeem
LT0004205,CUST002058,397,2022-06-03,Promo Bonus
LT0004206,CUST001373,354,2023-11-25,Order Earn
LT0004207,CUST001338,101,2020-10-09,Order Redeem
LT0004208,CUST001181,247,2024-02-26,Order Earn
LT0004209,CUST000393,286,2021-08-15,Order Redeem
LT0004210,CUST000112,411,2022-04-06,Manual Adjust
LT0004211,CUST001968,317,2020-03-16,Order Earn
LT0004212,CUST001291,67,2020-06-03,Promo Bonus
LT0004213,CUST001310,274,2024-02-21,Order Redeem
LT0004214,CUST000079,214,2020-07-14,Manual Adjust
LT0004215,CUST001739,-65,2021-05-26,Order Redeem
LT0004216,CUST002128,7,2020-10-15,Order Redeem
LT0004217,CUST000556,199,2020-10-06,Promo Bonus
LT0004218,CUST000154,94,2020-03-05,Promo Bonus
LT0004219,CUST000951,-73,2023-04-17,Order Redeem
LT0004220,CUST000755,443,2023-09-23,Order Redeem
LT0004221,CUST000194,73,2022-02-01,Manual Adjust
LT0004222,CUST000573,446,2023-09-03,Order Earn
LT0004223,CUST000392,-56,2023-09-20,Order Earn
LT0004224,CUST000310,445,2020-08-21,Order Redeem
LT0004225,CUST001049,-73,2022-12-30,Promo Bonus
LT0004226,CUST000857,470,2021-04-02,Order Earn
LT0004227,CUST000789,139,2021-04-11,Order Redeem
LT0004228,CUST001490,352,2021-01-06,Manual Adjust
LT0004229,CUST000479,-10,2024-06-19,Order Redeem
LT0004230,CUST000649,44,2021-05-13,Promo Bonus
LT0004231,CUST001375,180,2022-04-23,Promo Bonus
LT0004232,CUST001366,-88,2020-09-15,Order Redeem
LT0004233,CUST001247,491,2021-01-15,Manual Adjust
LT0004234,CUST001223,33,2024-05-01,Promo Bonus
LT0004235,CUST002497,-77,2022-06-25,Manual Adjust
LT0004236,CUST000021,-11,2020-12-20,Promo Bonus
LT0004237,CUST002391,210,2022-11-14,Manual Adjust
LT0004238,CUST001759,80,2021-01-30,Promo Bonus
LT0004239,CUST000713,328,2024-03-06,Order Earn
LT0004240,CUST002390,53,2021-12-31,Order Redeem
LT0004241,CUST001792,396,2024-03-16,Manual Adjust
LT0004242,CUST001940,198,2023-07-04,Order Redeem
LT0004243,CUST001134,319,2023-09-17,Promo Bonus
LT0004244,CUST000727,396,2023-06-27,Manual Adjust
LT0004245,CUST000951,-90,2021-12-30,Manual Adjust
LT0004246,CUST000378,-65,2021-11-16,Order Redeem
LT0004247,CUST001572,221,2022-04-07,Promo Bonus
LT0004248,CUST001362,103,2023-02-26,Order Earn
LT0004249,CUST001096,484,2022-09-26,Manual Adjust
LT0004250,CUST000646,412,2022-01-27,Order Redeem
LT0004251,CUST002093,476,2020-05-04,Manual Adjust
LT0004252,CUST001706,475,2021-09-06,Order Earn
LT0004253,CUST001092,-11,2022-08-26,Promo Bonus
LT0004254,CUST000898,14,2021-05-25,Manual Adjust
LT0004255,CUST002383,305,2023-11-30,Promo Bonus
LT0004256,CUST000653,-1,2021-08-13,Manual Adjust
LT0004257,CUST001110,159,2024-04-15,Manual Adjust
LT0004258,CUST001779,427,2024-01-13,Promo Bonus
LT0004259,CUST000956,499,2021-11-23,Order Redeem
LT0004260,CUST002299,233,2023-04-03,Manual Adjust
LT0004261,CUST000522,402,2024-04-09,Promo Bonus
LT0004262,CUST001024,303,2020-11-11,Promo Bonus
LT0004263,CUST000830,426,2023-12-19,Manual Adjust
LT0004264,CUST002023,139,2023-04-28,Order Redeem
LT0004265,CUST001220,-4,2020-07-30,Promo Bonus
LT0004266,CUST001945,189,2020-06-16,Order Redeem
LT0004267,CUST001875,420,2023-08-13,Manual Adjust
LT0004268,CUST000805,229,2024-03-05,Order Redeem
LT0004269,CUST001328,-7,2021-07-09,Order Redeem
LT0004270,CUST001174,492,2022-04-21,Promo Bonus
LT0004271,CUST002049,199,2024-03-14,Manual Adjust
LT0004272,CUST001010,434,2023-10-01,Order Earn
LT0004273,CUST001692,402,2024-05-26,Order Earn
LT0004274,CUST001611,-3,2024-02-05,Order Redeem
LT0004275,CUST001213,234,2023-03-04,Manual Adjust
LT0004276,CUST002418,422,2023-08-01,Order Redeem
LT0004277,CUST002493,-45,2024-03-20,Order Earn
LT0004278,CUST001701,318,2020-07-15,Promo Bonus
LT0004279,CUST000920,-46,2023-10-11,Order Earn
LT0004280,CUST000416,485,2022-03-17,Order Redeem
LT0004281,CUST001892,-98,2020-06-30,Order Earn
LT0004282,CUST001003,82,2020-02-17,Manual Adjust
LT0004283,CUST000853,156,2022-08-28,Order Redeem
LT0004284,CUST001555,-28,2020-04-30,Manual Adjust
LT0004285,CUST000681,268,2024-05-06,Order Earn
LT0004286,CUST000391,310,2021-07-14,Manual Adjust
LT0004287,CUST001975,-94,2023-02-08,Order Earn
LT0004288,CUST002278,108,2020-10-13,Manual Adjust
LT0004289,CUST001127,66,2023-03-21,Order Redeem
LT0004290,CUST000483,390,2020-09-26,Order Earn
LT0004291,CUST001170,414,2022-03-26,Order Redeem
LT0004292,CUST002426,139,2024-04-22,Promo Bonus
LT0004293,CUST001811,248,2022-03-23,Order Redeem
LT0004294,CUST001325,81,2023-08-08,Promo Bonus
LT0004295,CUST000591,159,2024-03-13,Order Redeem
LT0004296,CUST001592,-21,2023-12-09,Promo Bonus
LT0004297,CUST001411,118,2024-03-17,Manual Adjust
LT0004298,CUST000841,107,2024-07-29,Order Redeem
LT0004299,CUST002449,305,2020-08-10,Manual Adjust
LT0004300,CUST000569,385,2024-03-12,Promo Bonus
LT0004301,CUST000047,458,2021-03-16,Manual Adjust
LT0004302,CUST002346,490,2021-06-21,Order Earn
LT0004303,CUST000450,-12,2021-01-06,Manual Adjust
LT0004304,CUST001570,-93,2024-01-11,Promo Bonus
LT0004305,CUST002324,-21,2022-07-31,Order Earn
LT0004306,CUST001680,472,2022-07-13,Order Earn
LT0004307,CUST001687,334,2023-10-28,Order Redeem
LT0004308,CUST000895,450,2021-11-04,Order Redeem
LT0004309,CUST002458,-36,2020-08-15,Order Earn
LT0004310,CUST000430,311,2022-03-08,Order Earn
LT0004311,CUST000696,-54,2021-12-17,Order Earn
LT0004312,CUST000466,16,2022-04-01,Order Redeem
LT0004313,CUST002326,177,2023-05-17,Promo Bonus
LT0004314,CUST002397,413,2020-03-10,Order Earn
LT0004315,CUST000798,97,2021-04-08,Order Redeem
LT0004316,CUST001115,313,2021-07-10,Order Redeem
LT0004317,CUST001951,17,2023-09-25,Manual Adjust
LT0004318,CUST001975,241,2023-09-07,Order Redeem
LT0004319,CUST001121,256,2022-12-28,Order Earn
LT0004320,CUST001153,368,2020-04-03,Promo Bonus
LT0004321,CUST000363,25,2024-01-31,Order Earn
LT0004322,CUST000292,492,2022-06-08,Manual Adjust
LT0004323,CUST002460,202,2021-03-19,Order Earn
LT0004324,CUST000303,121,2021-05-29,Order Earn
LT0004325,CUST000425,445,2022-03-31,Order Earn
LT0004326,CUST001159,320,2023-03-30,Order Earn
LT0004327,CUST000103,251,2020-04-07,Promo Bonus
LT0004328,CUST000662,319,2020-03-20,Order Redeem
LT0004329,CUST002170,278,2023-02-24,Manual Adjust
LT0004330,CUST001709,418,2020-08-31,Manual Adjust
LT0004331,CUST002230,236,2020-03-08,Order Earn
LT0004332,CUST002467,76,2020-03-22,Order Redeem
LT0004333,CUST001196,135,2020-10-22,Order Earn
LT0004334,CUST000822,150,2021-06-12,Promo Bonus
LT0004335,CUST001239,320,2023-02-07,Promo Bonus
LT0004336,CUST000639,481,2020-05-02,Order Redeem
LT0004337,CUST001308,339,2021-02-08,Order Earn
LT0004338,CUST001743,257,2020-05-05,Manual Adjust
LT0004339,CUST002317,270,2023-10-06,Order Earn
LT0004340,CUST001990,362,2023-04-26,Order Earn
LT0004341,CUST000842,208,2023-01-18,Manual Adjust
LT0004342,CUST000241,79,2020-06-12,Promo Bonus
LT0004343,CUST001969,252,2020-07-21,Order Earn
LT0004344,CUST002030,138,2020-08-25,Order Redeem
LT0004345,CUST000554,496,2024-05-21,Order Earn
LT0004346,CUST002388,67,2023-10-28,Promo Bonus
LT0004347,CUST000067,373,2020-10-04,Promo Bonus
LT0004348,CUST001901,203,2023-10-02,Order Earn
LT0004349,CUST000662,122,2022-12-02,Order Earn
LT0004350,CUST001186,445,2020-07-07,Order Earn
LT0004351,CUST000543,-76,2022-12-28,Manual Adjust
LT0004352,CUST001226,-27,2021-10-11,Order Redeem
LT0004353,CUST001985,472,2023-11-28,Order Earn
LT0004354,CUST002489,39,2021-03-12,Manual Adjust
LT0004355,CUST001952,58,2022-11-10,Promo Bonus
LT0004356,CUST002011,391,2022-02-18,Promo Bonus
LT0004357,CUST001756,-88,2021-01-19,Order Earn
LT0004358,CUST000979,443,2023-02-08,Order Earn
LT0004359,CUST000154,23,2023-07-28,Manual Adjust
LT0004360,CUST001236,357,2023-06-12,Order Earn
LT0004361,CUST001553,-54,2020-09-07,Promo Bonus
LT0004362,CUST000694,469,2021-05-25,Order Redeem
LT0004363,CUST000488,-78,2021-12-14,Promo Bonus
LT0004364,CUST000197,317,2020-06-04,Order Redeem
LT0004365,CUST000338,331,2021-11-18,Order Redeem
LT0004366,CUST001358,311,2020-04-15,Manual Adjust
LT0004367,CUST002445,291,2023-09-20,Manual Adjust
LT0004368,CUST000760,440,2022-03-06,Order Earn
LT0004369,CUST001666,301,2023-01-27,Promo Bonus
LT0004370,CUST001411,143,2021-11-21,Order Redeem
LT0004371,CUST001324,-48,2020-12-25,Manual Adjust
LT0004372,CUST001278,174,2020-06-02,Order Earn
LT0004373,CUST000570,336,2023-07-20,Promo Bonus
LT0004374,CUST001160,494,2022-09-23,Order Earn
LT0004375,CUST001911,-52,2023-04-10,Promo Bonus
LT0004376,CUST002133,148,2022-12-12,Promo Bonus
LT0004377,CUST001745,246,2022-03-10,Promo Bonus
LT0004378,CUST002076,35,2023-03-13,Order Redeem
LT0004379,CUST000240,320,2020-03-03,Promo Bonus
LT0004380,CUST000435,366,2023-04-25,Promo Bonus
LT0004381,CUST001773,-40,2022-07-13,Promo Bonus
LT0004382,CUST001647,409,2021-03-02,Promo Bonus
LT0004383,CUST001492,-21,2024-05-12,Promo Bonus
LT0004384,CUST000597,473,2021-01-12,Manual Adjust
LT0004385,CUST000354,445,2022-07-22,Order Redeem
LT0004386,CUST001597,82,2022-04-07,Order Redeem
LT0004387,CUST001482,-53,2022-04-09,Promo Bonus
LT0004388,CUST000107,17,2021-06-14,Manual Adjust
LT0004389,CUST000033,98,2022-09-02,Order Earn
LT0004390,CUST000176,92,2020-06-18,Promo Bonus
LT0004391,CUST001125,299,2020-08-15,Order Redeem
LT0004392,CUST000021,100,2024-08-03,Manual Adjust
LT0004393,CUST002086,54,2023-08-20,Manual Adjust
LT0004394,CUST000738,-59,2021-06-17,Order Earn
LT0004395,CUST002097,201,2022-06-30,Order Earn
LT0004396,CUST000022,-27,2020-01-08,Manual Adjust
LT0004397,CUST001676,34,2023-01-13,Order Earn
LT0004398,CUST001114,-9,2024-07-05,Order Earn
LT0004399,CUST001991,431,2020-10-04,Order Redeem
LT0004400,CUST000032,-57,2022-08-24,Manual Adjust
LT0004401,CUST000691,-8,2021-01-28,Order Earn
LT0004402,CUST000499,12,2021-12-20,Order Redeem
LT0004403,CUST000574,209,2021-04-14,Order Redeem
LT0004404,CUST002262,399,2020-10-30,Order Redeem
LT0004405,CUST000717,324,2023-02-12,Order Redeem
LT0004406,CUST001163,413,2020-01-27,Promo Bonus
LT0004407,CUST001930,145,2021-10-31,Order Redeem
LT0004408,CUST002155,343,2021-01-29,Promo Bonus
LT0004409,CUST002483,44,2023-04-25,Promo Bonus
LT0004410,CUST000131,229,2020-01-03,Promo Bonus
LT0004411,CUST000378,-69,2020-03-20,Promo Bonus
LT0004412,CUST001853,147,2023-05-24,Order Earn
LT0004413,CUST000935,-86,2022-02-02,Order Earn
LT0004414,CUST000473,193,2021-05-19,Promo Bonus
LT0004415,CUST000122,85,2024-08-18,Promo Bonus
LT0004416,CUST000796,-41,2021-10-14,Manual Adjust
LT0004417,CUST000597,284,2020-12-03,Order Redeem
LT0004418,CUST000032,198,2024-06-09,Manual Adjust
LT0004419,CUST001185,-92,2020-08-28,Promo Bonus
LT0004420,CUST002005,136,2023-02-13,Order Earn
LT0004421,CUST002453,35,2024-04-03,Manual Adjust
LT0004422,CUST002148,422,2021-05-07,Order Earn
LT0004423,CUST000523,396,2023-01-11,Order Earn
LT0004424,CUST000299,181,2020-02-18,Promo Bonus
LT0004425,CUST000420,354,2023-06-27,Promo Bonus
LT0004426,CUST001350,421,2021-05-11,Promo Bonus
LT0004427,CUST000317,-33,2023-06-09,Promo Bonus
LT0004428,CUST000518,-66,2024-05-30,Order Earn
LT0004429,CUST001076,155,2021-08-12,Manual Adjust
LT0004430,CUST002277,131,2022-04-19,Manual Adjust
LT0004431,CUST001179,179,2024-02-09,Order Redeem
LT0004432,CUST002256,87,2020-03-15,Order Redeem
